Tagging,rank,news_type,hash_id,old_hash_id,type,version,Author,Content,Source URL,Source Name,Title,Important,Image URL,Shortened URL,Score,Categories,Relevancy_tags,Country_code,Impressive_score,targeted_city,created_at,position_start_time,position_expire_time,gallery_image_urls,full_gallery_urls,bottom_headline,bottom_text,bottom_panel_link,dfp_tags,trackers
national,896,NEWS,wuotfomt-1,russian-tourist-travelling-with-indian-friend-harassed-by-petrol-pump-worker-in-jaipur-1702981096924,NEWS,0,Deepika Bhatt,"A Russian tourist was allegedly harassed by a petrol pump employee in Jaipur when she was travelling with a male friend, a Delhi-based travel vlogger known as 'On Road Indian'. The tourist, who was touched by the employee multiple times, said she didn't believe that it had happened the first two times. The employee said he didn't touch her intentionally.",https://www.timesnownews.com/viral/viral-video-russian-tourist-harassed-by-petrol-pump-worker-in-jaipur-article-106119151/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Times Now,Russian tourist travelling with Indian friend harassed by petrol pump worker in Jaipur,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702979991260_839.jpg?,https://shrts.in/z36xC,800,national,national,IN,12.33,,1702981096000,1970-01-01T00:00:00Z,2023-12-20T10:01:39.903Z,[],[],Police asked the man to apologise,Tap to read more,https://www.timesnownews.com/viral/viral-video-russian-tourist-harassed-by-petrol-pump-worker-in-jaipur-article-106119151/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:national,hash:7,noads:true",[]
national,897,NEWS,cbajiibu-1,india-is-a-star-performer-contributing-16-global-growth-imf-1702980414900,NEWS,0,Debaroti Adhikary,"The International Monetary Fund has said India, which has been growing ""at a very robust rate"", is ""one of the star performers"" in terms of real growth. ""[India is] one of the fastest growing large emerging markets and it's contributing...more than 16% of global growth this year,"" Nada Choueiri, IMF's Mission Chief for India, said.
",https://www.moneycontrol.com/news/business/economy/india-star-performer-contributing-more-than-16-of-global-growth-imf-11923941.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Moneycontrol,"India is a 'star performer', contributing 16% global growth: IMF",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702979048564_534.jpg?,https://shrts.in/aVZQc,600,"business, national",business,IN,10.33,,1702980414000,1970-01-01T00:00:00Z,2023-12-20T09:53:04.559Z,[],[],"'India has very large, young population'",Tap to know what more Choueiri said,https://www.moneycontrol.com/news/business/economy/india-star-performer-contributing-more-than-16-of-global-growth-imf-11923941.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:business,cat:national,hash:5",[]
national,898,NEWS,a9nsuknv-1,mumbai-activist-gautam-navlakha-granted-bail-by-bombay-hc-1702980172956,NEWS,0,FPJ Online Edit,"The Bombay High Court on Tuesday granted bail to human rights activist and journalist Gautam Navlakha in the 2018 Elgar Parishad-Bhima Koregaon case. Navlakha was granted bail against a local surety of Rs 1 lakh. However, a division bench stayed the order for three weeks to allow the NIA to approach the Supreme Court.",https://www.freepressjournal.in/amp/mumbai/elgar-parishad-bhima-koregaon-case-activist-gautam-navlakha-granted-bail-by-bombay-high-court?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Free Press Journal,Mumbai: Activist Gautam Navlakha granted bail by Bombay HC,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702980114657_125.jpg?,https://shrts.in/HnFuV,600,"politics, national","politics, national",IN,10.559999999999999,Mumbai,1702980172000,1970-01-01T00:00:00Z,2023-12-20T10:02:36.288Z,[],[],Gautam Navlakha granted bail by Bombay HC,Tap to read more,https://www.freepressjournal.in/amp/mumbai/elgar-parishad-bhima-koregaon-case-activist-gautam-navlakha-granted-bail-by-bombay-high-court?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:1",[]
national,899,NEWS,sdqgh6ea-1,hyderabad-protests-erupt-at-uoh-following-death-of-2-workers-1702979874139,NEWS,0,News Desk,"The University of Hyderabad's students union and workers rallied against the administration after two contract workers' deaths last week. They attribute the fatalities of Praveen, a sanitation worker who died by suicide on Dec 12, and Vinod, a contractual office attendant who passed away due to a heart attack on Dec 11, to the higher authorities' alleged lack of empathy.",https://www.siasat.com/hyderabad-protests-erupt-at-uoh-following-death-of-2-workers-2937234/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The Siasat Daily,Hyderabad: Protests erupt at UoH following death of 2 workers,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702977336145_497.jpg?,https://shrts.in/123EE,600,national,national,IN,10.33,,1702979874000,1970-01-01T00:00:00Z,2023-12-20T09:57:17.405Z,[],[],To Read the full story,Tap Here,https://www.siasat.com/hyderabad-protests-erupt-at-uoh-following-death-of-2-workers-2937234/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:3",[]
national,900,NEWS,u1t7h3ti-1,tamil-nadu-temple-clash-falsely-linked-to-kerala-1702978997334,NEWS,3,Rupesh,"A video from Tamil Nadu's Srirangam temple, showing an injured man after a scuffle with guards, was falsely claimed to depict police brutality against a Sabarimala devotee in Kerala. The incident involved visitors and guards at the Sri Ranganatha Swamy temple clashing. BOOM spoke to Kerala Police who dismissed the misleading claims stating that the video is not from Sabarimala.",https://www.boomlive.in/amp/fact-check/fact-check-sabarimala-devotee-beaten-by-kerala-police-video-tamil-nadu-fake-news-23838?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,boomlive.in,Tamil Nadu Temple Clash Falsely Linked to Kerala,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702979118614_726.jpg?,https://shrts.in/YqXw1,600,national,national,IN,10.33,,1702978997000,1970-01-01T00:00:00Z,2023-12-20T09:42:12.952Z,[],[],Debunking Misinformation on Temple Clash,Read More,https://www.boomlive.in/amp/fact-check/fact-check-sabarimala-devotee-beaten-by-kerala-police-video-tamil-nadu-fake-news-23838?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:5",[]
national,901,NEWS,bp4rgqxu-1,guj-hc-stresses-on-why-marital-rape-cant-be-ignored-anymore-1702978933798,NEWS,2,Prakash Priya Karan,"Gujarat High Court has said that rape is a crime even if it is committed by the husband. The court headed by Justice DA Joshi said, ""A man is a man; an act is an act; rape is rape, be it performed by a man, the ‘husband’ on the woman ‘wife’"".  A complaint was  filed by a woman from Rajkot.",https://www.shethepeople.tv/news/rape-is-rape-even-if-committed-by-husband-says-gujarat-hc-2031798?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,SheThePeople,Guj HC Stresses On Why Marital Rape Can’t Be Ignored Anymore,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702978895464_853.jpg?,https://shrts.in/NzTHu,600,national,national,IN,10.33,,1702978933000,1970-01-01T00:00:00Z,2023-12-20T09:41:45.424Z,[],[],To Read More,Tap Here,https://www.shethepeople.tv/news/rape-is-rape-even-if-committed-by-husband-says-gujarat-hc-2031798?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:9",[]
national,902,NEWS,3cait64a-1,5day-bank-week-misleading-viral-claims-1702978474199,NEWS,2,Rupesh,"Claims of a 5-day workweek for Indian banks are circulating on social media, but they're misleading. No official statement from the Ministry of Finance confirms this change. Currently, banks close on the second and fourth Saturdays, following a 2015 policy. The Indian Banks' Association's proposal for all-Saturday closures remains unapproved by the Ministry or the Reserve Bank of India.",https://www.boomlive.in/amp/fact-check/banks-to-have-a-5-day-workweek-misleading-claims-viral-23840?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,boomlive.in,5-Day Bank Week? Misleading Viral Claims,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702978758776_511.jpg?,https://shrts.in/3bGfe,600,national,national,IN,10.33,,1702978474000,1970-01-01T00:00:00Z,2023-12-20T09:33:51.443Z,[],[],Bank 5-Day Week Claims: Unverified,Read More,https://www.boomlive.in/amp/fact-check/banks-to-have-a-5-day-workweek-misleading-claims-viral-23840?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:7",[]
national,903,NEWS,4uk6l2xu-1,how-tirunelveli-protects-its-696-pregnant-moms-amid-floods-1702978391418,NEWS,1,Kamna Revanoor,"Amid grappling with the floods in Tamil Nadu’s Tirunelveli, officials have an important task -- ensuring the safety of 696 pregnant women expecting to shortly deliver their babies. The District Collector and his officials, doctors and panchayat members are doing their best to convince these families to send the pregnant mothers to hospital facilities nearby to ensure their safety.",https://thesouthfirst.com/health/how-tirunelveli-is-protecting-its-696-pregnant-mothers-in-the-midst-of-floods/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The South First,How Tirunelveli is protecting its 696 pregnant moms amid floods?,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702978342770_410.jpg?,https://shrts.in/gDwXQ,600,national,national,IN,10.33,,1702978391000,1970-01-01T00:00:00Z,2023-12-20T09:32:29.958Z,[],[],Thoothukudi district receives 95 cm of rainfall,Tap to read more,https://thesouthfirst.com/tamilnadu/tamil-nadu-rains-thoothukudi-district-receives-95-cm-of-rainfall/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:7",[]
national,904,NEWS,jxlsfldo-1,man-abducted-stripped-assaulted-for-helping-couple-elope-in-ktaka-1702978381349,NEWS,0,Nakul Ahuja,"A man in Karnataka's Haveri district was abducted, stripped and assaulted on Monday for allegedly helping a couple escape from their village. The woman's family, suspecting the man's relative of helping the couple escape, barged into his house and took him away in a car before assaulting him. The victim was later dumped outside a police station. ",https://indianexpress.com/article/cities/bangalore/man-abducted-stripped-assaulted-in-karnatakas-haveri-district-for-helping-couple-elope-9074245/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The Indian Express,"Man abducted, stripped & assaulted for helping couple elope in K'taka",True,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702977674275_777.jpg?,https://shrts.in/uzrB6,800,national,national,IN,47.33,,1702978381000,1970-01-01T00:00:00Z,2023-12-20T09:30:47.346Z,[],[],Victim was taken to hospital for treatment,Tap to read more ,https://indianexpress.com/article/cities/bangalore/man-abducted-stripped-assaulted-in-karnatakas-haveri-district-for-helping-couple-elope-9074245/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:national,hash:8,noads:true,notification:true",[]
national,905,NEWS,21hezuxu-1,next-adani-shareholder-meet-in-ls-mahua-on-141-mps-suspension-1702977890907,NEWS,0,Medhaa Gupta,"After the total number of Opposition MPs suspended reached 141, TMC leader Mahua Moitra on Tuesday claimed, ""Next Adani Annual Shareholders meeting to be held in Lok Sabha Chamber."" This is the highest ever number of MPs suspended in a session. Notably, Delhi High Court has adjourned hearing of Moitra's plea challenging government's order to evict her MP bungalow.",https://twitter.com/MahuaMoitra/status/1737014966727614844?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,X (formerly Twitter),Next Adani shareholder meet in LS: Mahua on 141 MPs suspension,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702976895000_169.jpg?,https://shrts.in/wTYBm,800,"politics, national","national, politics",IN,12.559999999999999,,1702977890000,1970-01-01T00:00:00Z,2023-12-20T09:24:14.035Z,[],[],"Earlier in Dec, Moitra was expelled from LS",Tap to read more,https://twitter.com/MahuaMoitra/status/1737014966727614844?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:politics,cat:national,hash:8,noads:true",[]
national,906,NEWS,fnkgtyhr-1,which-are-the-coldest-places-in-north-west-india-today-1702977496245,NEWS,1,Arshiya Chopra,"The India Meteorological Department has released minimum temperature of cities in north west India on Tuesday, stating that fog was also observed. While Punjab's Amritsar recorded minimum temperature of 4.9°C, Haryana's Karnal recorded 6.1°C, Delhi's Safdarjung recorded 7.8°C and Chandigarh recorded 6.5°C. UP's Meerut, Bihar's Gaya, Rajasthan's Churu recorded 7.9°C, 6.1°C and 4.8°C, respectively. ",https://twitter.com/Indiametdept/status/1737005683512590338?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,IMD,Which are the coldest places in north west India today?,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702975954725_54.jpg?,https://shrts.in/2H4Gt,800,national,national,IN,12.33,,1702977496000,1970-01-01T00:00:00Z,2023-12-20T09:06:05.58Z,[],[],"Rewa, Ranchi recorded 6.6°C, 4.2°C, respectively",Tap to know more,https://twitter.com/Indiametdept/status/1737005683512590338?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:national,hash:3,noads:true",[]
national,907,NEWS,a2hcuh8t-2,om-birla-gave-last-warning-to-mps-15-hrs-before-suspending-them-1702977450950,NEWS,0,Nidhi Sinha,"Around one-and-a-half hours before suspending 49 MPs from Lok Sabha, Speaker Om Birla told protesting MPs that he was giving them the ""last warning"". Addressing the MPs who were raising slogans and holding placards, Birla had said, ""Sit in your respective seats...You'll be given a chance to speak."" ""Is this the way you want to run the House?"" Birla asked.",https://youtu.be/Jgs8L_ypKvU?t=102&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Sansad TV,Om Birla gave 'last warning' to MPs 1.5 hrs before suspending them,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702974668245_638.jpg?,https://shrts.in/HDGbh,600,"politics, national","national, politics",IN,10.559999999999999,,1702977450000,1970-01-01T00:00:00Z,2023-12-20T08:32:20.3Z,[],[],"Shashi Tharoor, Manish Tewari and Sule suspended",Farooq Abdullah also suspended,https://youtu.be/Jgs8L_ypKvU?t=102&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:6",[]
national,908,NEWS,uksifgon-1,i-expect-suspension-to-follow-tharoor-minutes-before-being-suspended-from-parliament-1702977379727,NEWS,0,Deepika Bhatt,"Minutes before being suspended from Parliament, Congress MP Shashi Tharoor had said he expected suspension. He said he entered the well of the House holding a placard for the first time in his parliamentary career of nearly 15 years. ""I did so out of solidarity with my Congress colleagues, who've been unjustly suspended for demanding accountability from government,"" Tharoor added.",https://twitter.com/ShashiTharoor/status/1737002695213642234?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,X,I expect suspension to follow: Tharoor minutes before being suspended from Parliament,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/19_tue/img_1702976376196_211.jpg?,https://shrts.in/Uqwk9,800,"politics, national","national, politics",IN,12.559999999999999,,1702977379000,1970-01-01T00:00:00Z,2023-12-20T09:15:44.554Z,[],[],It's a badge of honour: Tharoor,Tap to read more,https://twitter.com/ShashiTharoor/status/1737002695213642234?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:politics,cat:national,hash:0,noads:true",[]
